Date,Close,Open,High,Low,Volume,Change
1993年1月,"1,772.21","1,834.47","1,870.44","1,755.90",-,-4.61%
1993年2月,"1,983.71","1,766.31","1,986.95","1,766.31",-,11.93%
1993年3月,"2,031.38","2,005.18","2,050.11","1,927.18",-,2.40%
1993年4月,"1,939.03","2,023.23","2,027.00","1,899.22",-,-4.55%
1993年5月,"1,888.70","1,925.26","1,943.07","1,821.32",-,-2.60%
1993年6月,"1,971.87","1,870.78","1,994.34","1,853.28",-,4.40%
1993年7月,"2,085.88","1,982.72","2,099.14","1,909.81",-,5.78%
1993年8月,"2,216.49","2,131.22","2,222.87","2,085.80",-,6.26%
1993年9月,"2,114.63","2,205.14","2,207.61","2,051.95",-,-4.60%
1993年10月,"2,181.95","2,114.35","2,240.15","2,102.84",-,3.18%
1993年11月,"2,110.09","2,174.34","2,191.81","2,056.93",-,-3.29%
1993年12月,"2,268.22","2,118.62","2,289.48","2,112.61",-,7.49%
1994年1月,"2,334.36","2,263.03","2,349.20","2,217.75",-,2.92%
1994年2月,"2,238.06","2,339.09","2,360.98","2,178.24",-,-4.13%
1994年3月,"2,081.94","2,241.72","2,260.60","2,069.37",-,-6.98%
1994年4月,"2,165.96","2,067.80","2,188.61","2,057.17",-,4.04%
1994年5月,"2,029.90","2,165.96","2,217.74","2,013.61",-,-6.28%
1994年6月,"1,892.00","2,043.43","2,060.40","1,856.34",-,-6.79%
1994年7月,"2,074.99","1,899.25","2,092.68","1,854.84",-,9.67%
1994年8月,"2,069.08","2,077.15","2,125.52","1,962.40",-,-0.28%
1994年9月,"1,879.25","2,064.75","2,064.75","1,856.52",-,-9.17%
1994年10月,"1,905.69","1,865.28","1,959.46","1,796.82",-,1.41%
1994年11月,"1,975.94","1,880.42","1,977.97","1,859.14",-,3.69%
1994年12月,"1,881.15","1,976.23","2,003.19","1,873.12",-,-4.80%
1995年1月,"1,797.90","1,883.43","1,909.82","1,764.35",-,-4.43%
1995年2月,"1,776.85","1,811.11","1,887.78","1,769.74",-,-1.17%
1995年3月,"1,859.48","1,786.77","1,899.49","1,711.80",-,4.65%
1995年4月,"1,918.46","1,847.79","1,962.86","1,838.60",-,3.17%
1995年5月,"1,947.95","1,912.93","2,025.15","1,912.93",-,1.54%
1995年6月,"1,858.82","1,963.37","1,983.58","1,850.74",-,-4.58%
1995年7月,"1,920.04","1,858.71","1,972.62","1,856.46",-,3.29%
1995年8月,"1,883.39","1,929.70","1,989.44","1,873.04",-,-1.91%
1995年9月,"1,788.35","1,885.72","1,911.43","1,747.52",-,-5.05%
1995年10月,"1,814.01","1,788.32","1,830.48","1,713.25",-,1.43%
1995年11月,"1,828.28","1,835.14","1,909.95","1,805.57",-,0.79%
1995年12月,"1,871.97","1,828.35","1,896.00","1,766.58",-,2.39%
1996年1月,"2,021.03","1,873.36","2,021.03","1,873.14",-,7.96%
1996年2月,"1,990.77","2,021.06","2,032.43","1,914.00",-,-1.50%
1996年3月,"2,044.77","2,004.48","2,048.17","1,919.07",-,2.71%
1996年4月,"2,146.79","2,059.43","2,151.57","2,041.07",-,4.99%
1996年5月,"2,110.06","2,154.85","2,164.15","2,074.63",-,-1.71%
1996年6月,"2,123.70","2,105.43","2,147.46","2,073.06",-,0.65%
1996年7月,"1,995.89","2,110.91","2,130.97","1,939.64",-,-6.02%
1996年8月,"1,970.61","2,002.99","2,031.49","1,962.41",-,-1.27%
1996年9月,"2,132.81","1,972.70","2,133.08","1,949.71",-,8.23%
1996年10月,"2,140.51","2,131.46","2,190.76","2,116.79",-,0.36%
1996年11月,"2,315.66","2,121.58","2,327.81","2,121.58",-,8.18%
1996年12月,"2,315.73","2,308.04","2,358.65","2,171.57",-,0.00%
1997年1月,"2,516.56","2,305.87","2,521.88","2,251.53",-,8.67%
1997年2月,"2,607.55","2,519.72","2,658.62","2,498.84",-,3.62%
1997年3月,"2,656.68","2,616.92","2,736.71","2,541.49",-,1.88%
1997年4月,"2,639.46","2,585.12","2,644.81","2,487.80",-,-0.65%
1997年5月,"2,583.94","2,646.05","2,804.51","2,536.08",-,-2.10%
1997年6月,"2,858.26","2,512.62","2,903.18","2,498.75",-,10.62%
1997年7月,"3,075.67","2,866.10","3,107.31","2,830.68",-,7.61%
1997年8月,"2,770.49","3,097.19","3,097.19","2,764.10",-,-9.92%
1997年9月,"3,008.26","2,796.39","3,027.90","2,781.39",-,8.58%
1997年10月,"2,739.30","2,999.12","3,114.00","2,475.01",-,-8.94%
1997年11月,"2,859.19","2,746.02","2,876.33","2,649.51",-,4.38%
1997年12月,"2,998.91","2,878.35","3,007.28","2,815.69",-,4.89%
1998年1月,"3,172.14","3,012.01","3,173.98","2,809.73",345.10M,5.78%
1998年2月,"3,421.92","3,206.29","3,431.45","3,147.80",357.12M,7.87%
1998年3月,"3,875.81","3,420.81","3,886.06","3,329.40",396.64M,13.26%
1998年4月,"3,880.92","3,885.26","3,992.20","3,667.00",320.57M,0.13%
1998年5月,"4,041.16","3,948.47","4,146.79","3,900.17",304.32M,4.13%
1998年6月,"4,203.45","4,061.94","4,263.61","3,947.94",347.58M,4.02%
1998年7月,"4,177.31","4,260.74","4,404.94","4,094.89",312.55M,-0.62%
1998年8月,"3,651.85","4,091.62","4,159.70","3,584.26",302.67M,-12.58%
1998年9月,"3,197.95","3,563.51","3,822.91","3,185.51",502.71M,-12.43%
1998年10月,"3,522.93","3,129.34","3,560.03","2,881.21",429.16M,10.16%
