Date,Close,Open,High,Low,Volume,Change
2013年7月,"7,915.11","7,496.57","7,916.95","7,492.94",3.85B,5.58%
2013年8月,"7,766.52","7,915.11","8,223.09","7,560.14",3.56B,-1.88%
2013年9月,"7,964.91","7,766.52","8,070.59","7,554.75",4.18B,2.55%
2013年10月,"8,044.47","7,964.91","8,183.93","7,884.69",3.00B,1.00%
2013年11月,"8,325.28","8,044.47","8,425.49","8,044.17",3.24B,3.49%
2013年12月,"8,535.60","8,325.28","8,578.29","8,187.89",4.03B,2.53%
2014年1月,"8,760.62","8,535.60","8,803.73","8,535.22",4.56B,2.64%
2014年2月,"9,106.55","8,760.62","9,111.72","8,692.48",4.89B,3.95%
2014年3月,"9,473.71","9,106.55","9,474.34","8,971.56",6.75B,4.03%
2014年4月,"9,585.22","9,473.71","9,663.68","9,385.41",6.94B,1.18%
2014年5月,"9,823.40","9,585.22","9,870.76","9,568.90",7.65B,2.48%
2014年6月,"9,513.02","9,823.40","9,933.92","9,412.93",4.94B,-3.16%
2014年7月,"10,214.73","9,513.02","10,227.93","9,508.04",3.12B,7.38%
2014年8月,"11,112.12","10,214.73","11,114.91","10,177.05",5.56B,8.79%
2014年9月,"10,854.79","11,112.12","11,159.50","10,614.08",5.79B,-2.32%
2014年10月,"10,034.92","10,854.79","10,868.92","9,340.62",3.87B,-7.55%
2014年11月,"8,624.89","10,034.92","10,172.15","8,482.50",4.13B,-14.05%
2014年12月,"8,333.30","8,624.89","8,961.85","7,225.83",6.97B,-3.38%
2015年1月,"8,878.54","8,333.30","8,937.40","7,770.17",6.35B,6.54%
2015年2月,"9,313.52","8,878.54","9,544.45","8,878.54",7.28B,4.90%
2015年3月,"8,778.89","9,313.52","9,745.22","8,496.87",7.45B,-5.74%
2015年4月,"9,834.49","8,778.89","9,897.46","8,501.94",6.81B,12.02%
2015年5月,"9,688.69","9,834.49","9,884.60","9,538.75",4.88B,-1.48%
2015年6月,"9,086.89","9,688.69","9,727.48","8,928.27",3.23B,-6.21%
2015年7月,"9,098.27","9,086.89","9,411.93","9,011.69",2.30B,0.13%
2015年8月,"7,522.47","9,098.27","9,101.08","6,920.96",4.57B,-17.32%
2015年9月,"7,404.14","7,522.47","7,812.16","7,227.83",3.11B,-1.57%
2015年10月,"7,124.80","7,404.14","7,866.89","6,990.88",4.24B,-3.77%
2015年11月,"7,239.93","7,124.80","7,277.49","6,827.79",4.91B,1.62%
2015年12月,"6,911.76","7,239.93","7,349.01","6,672.38",5.55B,-4.53%
2016年1月,"5,996.57","6,911.76","6,975.70","5,348.61",5.75B,-13.24%
2016年2月,"6,092.50","5,996.57","6,155.65","5,550.98",5.97B,1.60%
2016年3月,"6,223.13","6,092.50","6,525.46","6,093.31",6.63B,2.14%
2016年4月,"6,805.84","6,223.13","6,875.69","6,065.86",6.14B,9.36%
2016年5月,"6,448.42","6,805.84","6,840.82","6,349.09",5.53B,-5.25%
2016年6月,"6,499.88","6,448.42","6,647.17","6,256.68",4.83B,0.80%
2016年7月,"6,302.17","6,499.88","6,702.99","6,269.57",3.24B,-3.04%
2016年8月,"6,079.51","6,302.17","6,396.17","5,910.55",3.48B,-3.53%
2016年9月,"5,623.34","6,079.51","6,238.27","5,440.70",2.27B,-7.50%
2016年10月,"6,012.22","5,623.34","6,017.46","5,327.49",4.22B,6.92%
2016年11月,"7,000.18","6,012.22","7,025.27","5,959.18",6.87B,16.43%
2016年12月,"7,210.43","7,000.18","7,279.20","7,001.79",6.42B,3.00%
2017年1月,"7,101.86","7,210.43","7,290.33","6,745.13",5.17B,-1.51%
2017年2月,"6,972.39","7,101.86","7,175.29","6,913.22",3.75B,-1.82%
2017年3月,"7,001.63","6,972.39","7,024.65","6,709.90",3.12B,0.42%
2017年4月,"7,013.47","7,001.63","7,106.59","6,886.39",3.17B,0.17%
2017年5月,"6,871.24","7,013.47","7,035.93","6,765.71",3.71B,-2.03%
2017年6月,"7,425.72","6,871.24","7,496.74","6,788.26",2.59B,8.07%
2017年7月,"7,094.17","7,425.72","7,586.22","7,076.75",2.61B,-4.46%
2017年8月,"7,258.64","7,094.17","7,289.22","7,058.71",2.51B,2.32%
2017年9月,"7,283.01","7,258.64","7,428.86","7,207.29",1.93B,0.34%
2017年10月,"6,934.37","7,283.01","7,296.24","6,819.26",3.09B,-4.79%
2017年11月,"7,003.97","6,934.37","7,004.18","6,752.65",4.02B,1.00%
2017年12月,"7,226.32","7,003.97","7,271.89","7,004.91",4.97B,3.17%
2018年1月,"7,650.12","7,226.32","7,702.25","7,148.79",4.43B,5.86%
2018年2月,"7,418.80","7,650.12","7,671.48","7,310.84",3.07B,-3.02%
2018年3月,"7,870.87","7,418.80","7,985.75","7,336.41",3.57B,6.09%
2018年4月,"8,208.87","7,870.87","8,345.19","7,747.47",4.84B,4.29%
2018年5月,"8,161.08","8,208.87","8,208.87","7,811.12",3.71B,-0.58%
2018年6月,"8,314.19","8,161.08","8,461.00","8,154.36",1.93B,1.88%
2018年7月,"8,294.83","8,314.19","8,502.92","8,167.37",2.88B,-0.23%
2018年8月,"7,948.25","8,294.83","8,313.57","7,826.34",2.02B,-4.18%
2018年9月,"7,999.54","7,948.25","8,007.33","7,407.27",2.23B,0.65%
2018年10月,"7,907.01","7,999.54","8,062.28","7,001.94",3.86B,-1.16%
2018年11月,"7,702.99","7,907.01","7,924.48","7,464.04",2.70B,-2.58%
2018年12月,"7,826.73","7,702.99","7,975.24","7,589.23",2.55B,1.61%
2019年1月,"8,559.95","7,826.73","8,635.59","7,765.84",2.88B,9.37%
2019年2月,"8,492.70","8,559.95","8,677.73","8,375.44",2.04B,-0.79%
2019年3月,"8,819.44","8,492.70","8,826.71","8,410.81",2.73B,3.85%
2019年4月,"9,304.20","8,819.44","9,364.83","8,816.91",2.90B,5.50%
2019年5月,"8,516.48","9,304.20","9,403.05","8,189.98",3.52B,-8.47%
2019年6月,"8,821.76","8,516.48","9,084.75","8,495.80",2.69B,3.58%
2019年7月,"8,732.62","8,821.76","9,090.40","8,704.17",2.53B,-1.01%
2019年8月,"8,019.77","8,732.62","8,719.61","8,013.69",2.60B,-8.16%
2019年9月,"8,091.76","8,019.77","8,122.08","7,589.50",2.54B,0.90%
2019年10月,"7,744.08","8,091.76","8,128.37","7,396.60",2.46B,-4.30%
2019年11月,"7,859.06","7,744.08","8,084.89","7,558.08",2.23B,1.48%
2019年12月,"8,389.23","7,859.06","8,439.75","7,808.54",4.31B,6.75%
2020年1月,"8,246.59","8,389.23","8,490.38","8,076.79",3.70B,-1.70%
2020年2月,"7,628.34","8,246.59","8,194.73","7,561.50",2.89B,-7.50%
2020年3月,"6,762.03","7,453.10","7,571.19","6,196.98",-,-11.36%
