Date,Close,Open,High,Low,Volume,Change
2002年4月,"3,350.00","3,414.80","3,424.60","3,337.50",-,-1.90%
2002年5月,"3,373.60","3,350.00","3,420.00","3,295.90",-,0.70%
2002年6月,"3,216.00","3,373.60","3,388.20","3,174.00",-,-4.67%
2002年7月,"3,086.20","3,216.00","3,259.00","2,982.10",-,-4.04%
2002年8月,"3,120.10","3,086.20","3,202.90","2,955.70",-,1.10%
2002年9月,"2,970.90","3,122.30","3,156.70","2,953.20",-,-4.78%
2002年10月,"3,042.90","2,970.90","3,043.00","2,883.50",-,2.42%
2002年11月,"3,061.40","3,042.90","3,079.70","2,950.70",-,0.61%
2002年12月,"3,007.10","3,061.40","3,083.80","2,945.90",-,-1.77%
2003年1月,"2,956.90","3,007.10","3,094.10","2,929.10",-,-1.67%
2003年2月,"2,800.90","2,956.90","2,969.20","2,794.40",-,-5.28%
2003年3月,"2,885.20","2,800.90","2,911.90","2,693.30",-,3.01%
2003年4月,"3,007.50","2,885.20","3,023.70","2,865.90",-,4.24%
2003年5月,"3,011.00","3,007.50","3,026.10","2,917.90",-,0.12%
2003年6月,"3,026.90","3,011.00","3,124.60","3,011.00",-,0.53%
2003年7月,"3,122.30","3,026.90","3,131.80","3,003.80",6.10B,3.15%
2003年8月,"3,199.70","3,128.00","3,210.70","3,120.10",9.12B,2.48%
2003年9月,"3,169.50","3,203.80","3,247.40","3,157.50",10.11B,-0.94%
2003年10月,"3,272.00","3,168.00","3,311.80","3,153.00",9.01B,3.23%
2003年11月,"3,186.40","3,270.90","3,276.30","3,158.80",7.79B,-2.62%
2003年12月,"3,299.80","3,184.70","3,302.00","3,162.50",7.28B,3.56%
2004年1月,"3,272.00","3,298.90","3,346.20","3,258.30",8.11B,-0.84%
2004年2月,"3,360.60","3,273.20","3,360.90","3,252.90",8.33B,2.71%
2004年3月,"3,415.30","3,364.80","3,456.10","3,364.60",10.82B,1.63%
2004年4月,"3,400.80","3,418.70","3,469.20","3,378.60",8.83B,-0.42%
2004年5月,"3,460.20","3,399.00","3,467.60","3,341.00",9.52B,1.75%
2004年6月,"3,532.90","3,459.30","3,556.40","3,453.60",10.29B,2.10%
2004年7月,"3,536.10","3,533.00","3,568.70","3,478.20",9.87B,0.09%
2004年8月,"3,552.70","3,534.40","3,568.70","3,467.10",9.17B,0.47%
2004年9月,"3,665.00","3,554.00","3,673.10","3,554.00",9.98B,3.16%
2004年10月,"3,778.60","3,665.10","3,779.50","3,654.60",11.50B,3.10%
2004年11月,"3,931.30","3,781.00","3,943.60","3,777.90",10.56B,4.04%
2004年12月,"4,050.60","3,932.20","4,055.00","3,877.10",8.32B,3.03%
2005年1月,"4,107.30","4,048.30","4,121.00","4,026.10",7.23B,1.40%
2005年2月,"4,172.80","4,113.70","4,195.60","4,096.90",9.95B,1.59%
2005年3月,"4,109.80","4,173.20","4,266.90","4,059.50",9.92B,-1.51%
2005年4月,"3,983.20","4,118.90","4,165.50","3,957.30",9.11B,-3.08%
2005年5月,"4,106.40","3,991.00","4,142.50","3,926.60",10.31B,3.09%
2005年6月,"4,277.50","4,105.10","4,321.70","4,098.80",10.41B,4.17%
2005年7月,"4,388.80","4,272.70","4,398.80","4,213.60",8.84B,2.60%
2005年8月,"4,446.80","4,388.30","4,502.20","4,361.40",11.20B,1.32%
2005年9月,"4,641.20","4,454.30","4,679.10","4,440.90",11.15B,4.37%
2005年10月,"4,459.70","4,642.20","4,654.30","4,311.10",9.52B,-3.91%
2005年11月,"4,634.80","4,463.60","4,680.10","4,441.80",10.20B,3.93%
2005年12月,"4,763.40","4,625.70","4,775.80","4,549.30",8.01B,2.77%
2006年1月,"4,929.60","4,762.20","4,964.10","4,751.10",8.23B,3.49%
2006年2月,"4,921.30","4,937.40","4,982.60","4,790.80",10.40B,-0.17%
2006年3月,"5,129.70","4,913.50","5,139.50","4,844.80",12.38B,4.23%
2006年4月,"5,258.80","5,127.60","5,336.60","5,122.10",8.87B,2.52%
2006年5月,"5,001.70","5,273.80","5,406.70","4,976.80",12.26B,-4.89%
2006年6月,"5,073.90","5,018.20","5,120.00","4,758.30",11.80B,1.44%
2006年7月,"4,986.00","5,075.50","5,146.60","4,899.90",9.89B,-1.73%
2006年8月,"5,115.40","4,981.60","5,115.40","4,919.50",12.67B,2.60%
2006年9月,"5,154.10","5,113.50","5,164.20","4,961.30",12.29B,0.76%
2006年10月,"5,384.40","5,153.00","5,409.90","5,142.70",12.47B,4.47%
2006年11月,"5,482.10","5,390.70","5,496.30","5,322.40",13.71B,1.81%
2006年12月,"5,669.90","5,486.00","5,684.40","5,411.00",11.39B,3.43%
2007年1月,"5,773.40","5,672.70","5,829.30","5,499.00",11.94B,1.83%
2007年2月,"5,832.50","5,781.30","6,052.10","5,781.30",13.53B,1.02%
2007年3月,"5,995.00","5,840.60","5,998.90","5,641.10",14.46B,2.79%
2007年4月,"6,166.00","5,994.00","6,265.20","5,915.80",11.85B,2.85%
2007年5月,"6,313.50","6,163.20","6,384.10","6,134.20",15.63B,2.39%
2007年6月,"6,274.90","6,321.00","6,409.20","6,170.20",16.25B,-0.61%
2007年7月,"6,144.20","6,282.00","6,436.70","6,044.30",15.48B,-2.08%
2007年8月,"6,247.20","6,138.60","6,247.20","5,483.30",18.67B,1.68%
2007年9月,"6,567.80","6,253.70","6,594.40","6,146.50",13.71B,5.13%
2007年10月,"6,754.10","6,567.60","6,800.20","6,542.90",14.47B,2.84%
2007年11月,"6,533.10","6,778.40","6,851.50","6,312.60",14.34B,-3.27%
2007年12月,"6,339.80","6,535.20","6,684.40","6,105.60",13.26B,-2.96%
2008年1月,"5,650.30","6,336.60","6,385.70","5,186.80",17.29B,-10.88%
2008年2月,"5,572.10","5,672.60","6,022.00","5,490.40",15.64B,-1.38%
2008年3月,"5,355.70","5,534.30","5,535.20","5,039.60",18.11B,-3.88%
2008年4月,"5,595.40","5,363.40","5,672.70","5,301.00",15.47B,4.48%
2008年5月,"5,654.70","5,592.60","5,980.80","5,538.70",17.00B,1.06%
2008年6月,"5,215.30","5,671.90","5,681.50","5,144.70",19.31B,-7.77%
2008年7月,"4,977.40","5,230.10","5,231.90","4,787.50",18.44B,-4.56%
2008年8月,"5,135.60","4,971.70","5,146.30","4,758.50",16.40B,3.18%
2008年9月,"4,600.50","5,128.70","5,177.20","4,527.40",20.17B,-10.42%
2008年10月,"4,018.00","4,636.30","4,832.50","3,724.80",19.09B,-12.66%
2008年11月,"3,742.50","4,041.60","4,340.50","3,217.50",17.72B,-6.86%
2008年12月,"3,722.30","3,738.90","3,738.90","3,474.10",17.06B,-0.54%
2009年1月,"3,540.70","3,723.90","3,817.90","3,342.70",13.00B,-4.88%
2009年2月,"3,344.50","3,519.40","3,578.70","3,296.20",16.73B,-5.54%
2009年3月,"3,582.10","3,329.40","3,706.60","3,120.80",23.76B,7.10%
2009年4月,"3,780.50","3,583.60","3,851.20","3,550.90",19.45B,5.54%
2009年5月,"3,818.00","3,771.40","3,960.40","3,714.90",24.02B,0.99%
2009年6月,"3,954.90","3,826.40","4,079.40","3,767.90",28.43B,3.59%
2009年7月,"4,244.00","3,939.50","4,247.90","3,709.20",23.79B,7.31%
2009年8月,"4,479.10","4,245.90","4,537.20","4,245.90",35.12B,5.54%
2009年9月,"4,743.60","4,476.60","4,767.90","4,410.00",31.23B,5.91%
2009年10月,"4,643.20","4,738.80","4,895.30","4,562.50",25.74B,-2.12%
2009年11月,"4,701.40","4,611.00","4,799.00","4,502.50",22.43B,1.25%
2009年12月,"4,870.60","4,696.90","4,873.60","4,596.20",17.65B,3.60%
2010年1月,"4,569.60","4,864.90","4,955.10","4,566.70",16.74B,-6.18%
2010年2月,"4,637.70","4,569.90","4,718.30","4,464.90",21.15B,1.49%
2010年3月,"4,875.50","4,633.10","4,928.90","4,633.10",25.60B,5.13%
2010年4月,"4,807.40","4,880.00","5,025.10","4,779.30",20.55B,-1.40%
2010年5月,"4,429.70","4,782.80","4,804.50","4,175.70",27.11B,-7.86%
2010年6月,"4,301.50","4,430.60","4,622.00","4,249.50",21.02B,-2.89%
2010年7月,"4,493.50","4,284.60","4,531.60","4,182.30",18.41B,4.46%
2010年8月,"4,404.20","4,495.10","4,598.70","4,313.90",23.05B,-1.99%
2010年9月,"4,582.90","4,413.30","4,698.00","4,413.30",22.95B,4.06%
2010年10月,"4,661.60","4,593.10","4,725.90","4,559.00",20.69B,1.72%
2010年11月,"4,584.40","4,665.70","4,815.00","4,551.20",22.13B,-1.66%
2010年12月,"4,745.20","4,581.40","4,811.90","4,557.00",16.83B,3.51%
2011年1月,"4,753.90","4,758.30","4,839.20","4,686.50",15.81B,0.18%
2011年2月,"4,831.70","4,759.10","4,944.40","4,751.80",17.75B,1.64%
2011年3月,"4,837.90","4,839.70","4,864.30","4,477.40",26.03B,0.13%
2011年4月,"4,823.20","4,836.10","4,976.40","4,788.60",16.50B,-0.30%
