Date,Close,Open,High,Low,Volume,Change
1989年1月,401.30,401.30,401.41,376.87,-,5.22%
1989年2月,399.71,399.71,410.09,398.13,-,-0.40%
1989年3月,406.73,406.73,409.86,397.68,-,1.76%
1989年4月,427.55,427.55,427.59,406.48,-,5.12%
1989年5月,446.17,446.17,446.25,425.68,-,4.36%
1989年6月,435.29,435.29,454.59,431.72,-,-2.44%
1989年7月,453.84,453.84,453.86,434.35,-,4.26%
1989年8月,469.33,469.33,469.42,452.41,-,3.41%
1989年9月,472.92,472.92,474.56,464.83,-,0.76%
1989年10月,455.63,455.63,487.60,447.00,-,-3.66%
1989年11月,456.09,456.09,457.83,446.72,-,0.10%
1989年12月,454.82,454.82,459.40,431.70,-,-0.28%
1990年1月,415.81,415.81,461.72,409.98,-,-8.58%
1990年2月,425.83,425.83,430.92,415.79,-,2.41%
1990年3月,435.54,435.54,443.31,424.44,-,2.28%
1990年4月,420.07,420.07,438.50,416.95,-,-3.55%
1990年5月,458.97,458.97,459.98,420.07,-,9.26%
1990年6月,462.29,462.29,469.42,453.10,-,0.72%
1990年7月,438.24,438.24,470.30,436.76,-,-5.20%
1990年8月,381.21,381.21,438.59,359.67,-,-13.01%
1990年9月,344.51,344.51,385.19,334.54,-,-9.63%
1990年10月,329.84,329.84,360.97,322.93,-,-4.26%
1990年11月,359.06,359.06,359.06,327.75,-,8.86%
1990年12月,373.84,373.84,378.03,359.05,-,4.12%
1991年1月,414.20,414.20,414.29,352.85,-,10.80%
1991年2月,453.05,453.05,454.47,413.45,-,9.38%
1991年3月,482.30,482.30,483.48,450.26,-,6.46%
1991年4月,484.72,484.72,512.75,479.07,-,0.50%
1991年5月,506.11,506.11,506.16,476.53,-,4.41%
1991年6月,475.92,475.92,508.07,470.92,-,-5.97%
1991年7月,502.04,502.04,502.21,471.17,-,5.49%
1991年8月,525.68,508.27,527.76,487.00,-,4.71%
1991年9月,526.88,526.01,529.29,510.97,-,0.23%
1991年10月,542.98,527.34,543.11,513.08,-,3.06%
1991年11月,523.90,543.26,558.29,516.34,-,-3.51%
1991年12月,586.34,522.23,586.35,518.53,-,11.92%
1992年1月,620.21,584.28,633.08,576.04,-,5.78%
1992年2月,633.47,619.77,646.11,616.83,-,2.14%
1992年3月,603.77,633.85,637.25,599.41,-,-4.69%
1992年4月,578.68,601.58,603.70,557.03,-,-4.16%
1992年5月,585.31,579.96,591.27,571.00,-,1.15%
1992年6月,563.60,584.43,591.12,545.85,-,-3.71%
1992年7月,580.83,563.36,581.11,553.74,-,3.06%
1992年8月,563.12,580.75,583.90,550.23,-,-3.05%
1992年9月,583.27,563.21,594.27,562.19,-,3.58%
1992年10月,605.17,582.48,606.71,551.64,-,3.75%
1992年11月,652.73,605.48,652.77,603.23,-,7.86%
1992年12月,676.95,652.34,676.95,648.69,-,3.71%
1993年1月,696.34,676.78,711.29,670.40,-,2.86%
1993年2月,670.77,696.79,711.29,647.69,-,-3.67%
1993年3月,690.13,671.84,697.52,668.55,-,2.89%
1993年4月,661.42,690.24,691.22,644.59,-,-4.16%
1993年5月,700.53,662.29,707.29,661.24,-,5.91%
1993年6月,703.95,701.16,706.64,682.83,-,0.49%
1993年7月,704.70,704.42,714.12,694.49,-,0.11%
1993年8月,742.84,705.06,743.14,704.70,-,5.41%
1993年9月,762.78,742.79,766.67,724.32,-,2.68%
1993年10月,779.26,762.52,791.30,758.78,-,2.16%
1993年11月,754.39,779.78,786.26,737.53,-,-3.19%
1993年12月,776.80,757.40,777.02,750.25,-,2.97%
1994年1月,800.47,777.29,800.70,768.34,-,3.05%
1994年2月,792.50,799.99,800.51,767.07,-,-1.00%
1994年3月,743.46,793.35,804.53,731.74,-,-6.19%
1994年4月,733.84,737.13,755.60,703.15,-,-1.29%
1994年5月,735.19,735.01,742.68,703.78,-,0.18%
1994年6月,705.96,735.01,744.97,690.85,-,-3.98%
1994年7月,722.16,706.29,726.06,699.37,-,2.29%
1994年8月,765.62,722.84,767.67,715.77,-,6.02%
1994年9月,764.29,763.00,779.73,752.35,-,-0.17%
1994年10月,777.49,764.47,778.88,737.59,-,1.73%
1994年11月,750.32,776.25,777.52,728.72,-,-3.49%
1994年12月,751.96,748.83,752.21,710.87,-,0.22%
1995年1月,755.20,751.31,774.35,740.44,-,0.43%
1995年2月,793.73,756.68,796.24,755.20,-,5.10%
1995年3月,817.21,794.33,830.01,790.23,-,2.96%
1995年4月,843.98,816.06,844.45,810.82,-,3.28%
1995年5月,864.58,844.72,886.10,839.26,-,2.44%
1995年6月,933.45,865.67,940.21,863.76,-,7.97%
1995年7月,"1,001.21",933.99,"1,011.90",931.95,-,7.26%
1995年8月,"1,020.11","1,001.57","1,035.35",970.60,-,1.89%
1995年9月,"1,043.54","1,019.42","1,070.47","1,008.38",-,2.30%
1995年10月,"1,036.06","1,041.39","1,050.69",956.98,-,-0.72%
1995年11月,"1,059.20","1,037.30","1,068.80","1,016.36",-,2.23%
1995年12月,"1,052.13","1,060.66","1,075.14","1,001.37",-,-0.67%
1996年1月,"1,059.79","1,052.83","1,059.81",969.95,-,0.73%
1996年2月,"1,100.05","1,058.26","1,122.05","1,057.70",-,3.80%
1996年3月,"1,101.40","1,098.94","1,119.89","1,057.73",-,0.12%
1996年4月,"1,190.52","1,105.77","1,191.17","1,092.23",-,8.09%
1996年5月,"1,243.43","1,190.48","1,252.92","1,163.02",-,4.44%
1996年6月,"1,185.02","1,242.54","1,254.32","1,147.58",-,-4.70%
1996年7月,"1,080.59","1,185.64","1,199.98","1,008.44",-,-8.81%
1996年8月,"1,141.50","1,081.34","1,154.03","1,080.41",-,5.64%
1996年9月,"1,226.92","1,133.30","1,237.26","1,123.14",-,7.48%
1996年10月,"1,221.51","1,223.73","1,269.62","1,202.36",-,-0.44%
1996年11月,"1,292.61","1,223.72","1,293.75","1,165.81",-,5.82%
1996年12月,"1,291.03","1,294.78","1,328.95","1,251.03",-,-0.12%
1997年1月,"1,379.85","1,292.65","1,400.53","1,272.34",-,6.88%
1997年2月,"1,309.00","1,383.97","1,384.51","1,296.88",-,-5.13%
1997年3月,"1,221.70","1,306.21","1,332.49","1,220.40",-,-6.67%
1997年4月,"1,260.76","1,211.28","1,267.41","1,194.16",-,3.20%
1997年5月,"1,400.32","1,263.93","1,414.26","1,260.94",-,11.07%
1997年6月,"1,442.07","1,407.07","1,458.85","1,375.45",-,2.98%
1997年7月,"1,593.81","1,442.65","1,595.76","1,432.42",-,10.52%
1997年8月,"1,587.32","1,594.67","1,638.26","1,545.13",-,-0.41%
1997年9月,"1,685.69","1,595.07","1,702.49","1,587.32",-,6.20%
1997年10月,"1,593.61","1,690.79","1,748.78","1,465.84",-,-5.46%
1997年11月,"1,600.55","1,609.62","1,654.43","1,526.85",-,0.44%
1997年12月,"1,570.35","1,608.56","1,652.84","1,486.23",-,-1.89%
1998年1月,"1,619.36","1,574.10","1,629.54","1,465.61",-,3.12%
1998年2月,"1,770.51","1,640.06","1,783.74","1,619.36",-,9.33%
1998年3月,"1,835.68","1,778.72","1,840.83","1,708.48",-,3.68%
1998年4月,"1,868.41","1,838.15","1,931.83","1,788.74",-,1.78%
1998年5月,"1,778.87","1,871.81","1,890.80","1,741.72",-,-4.79%
1998年6月,"1,894.74","1,770.37","1,898.76","1,715.04",-,6.51%
1998年7月,"1,872.39","1,904.24","2,028.18","1,871.72",-,-1.18%
1998年8月,"1,499.25","1,869.72","1,874.31","1,498.73",-,-19.93%
1998年9月,"1,693.84","1,509.01","1,769.71","1,475.49",-,12.98%
1998年10月,"1,771.39","1,663.30","1,781.63","1,357.09",-,4.58%
1998年11月,"1,949.54","1,783.71","2,025.04","1,771.40",-,10.06%
1998年12月,"2,192.69","1,928.51","2,200.63","1,924.15",-,12.47%
1999年1月,"2,505.89","2,207.54","2,506.68","2,192.68",-,14.28%
1999年2月,"2,288.03","2,522.38","2,533.44","2,224.21",-,-8.69%
1999年3月,"2,461.40","2,286.83","2,520.63","2,235.19",-,7.58%
1999年4月,"2,542.85","2,493.07","2,677.76","2,329.87",-,3.31%
1999年5月,"2,470.52","2,546.33","2,632.74","2,339.12",-,-2.84%
1999年6月,"2,686.12","2,467.51","2,696.87","2,364.59",-,8.73%
1999年7月,"2,638.49","2,692.96","2,874.92","2,619.08",-,-1.77%
1999年8月,"2,739.35","2,638.31","2,819.90","2,442.22",-,3.82%
1999年9月,"2,746.16","2,752.33","2,897.53","2,684.70",-,0.25%
